tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000102348	0.0310628
ENSMUSG00000088333	0
ENSMUSG00000102343	0
ENSMUSG00000102735	0
ENSMUSG00000102592	0
ENSMUSG00000096126	0
ENSMUSG00000104328	0
ENSMUSG00000103922	0.354172
ENSMUSG00000103003	0
ENSMUSG00000103265	0
ENSMUSG00000102175	0
ENSMUSG00000102269	0.0644714
ENSMUSG00000088000	0
ENSMUSG00000098104	0.0699661
ENSMUSG00000025900	0.132249
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	3.48694
ENSMUSG00000104238	0
ENSMUSG00000051951	4.90353
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0
ENSMUSG00000103161	0
ENSMUSG00000102331	0.0441578
ENSMUSG00000033845	22.0846
ENSMUSG00000102275	0.139236
ENSMUSG00000103280	0.966731
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000025903	12.8947
ENSMUSG00000104217	3.81639e-18
ENSMUSG00000033813	16.2503
ENSMUSG00000062588	0.73578
ENSMUSG00000102907	0
ENSMUSG00000103519	0
ENSMUSG00000103936	0
ENSMUSG00000103090	0
ENSMUSG00000093015	0
ENSMUSG00000033774	0.258188
ENSMUSG00000025905	2.78668
ENSMUSG00000103845	0.187702
ENSMUSG00000087247	0
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000102213	0
ENSMUSG00000102135	0
ENSMUSG00000102534	0
ENSMUSG00000103329	0.0993851
ENSMUSG00000103629	0
ENSMUSG00000103282	0
ENSMUSG00000104385	0
ENSMUSG00000033740	2.10743
ENSMUSG00000103709	0
ENSMUSG00000048538	0.120852
ENSMUSG00000077244	0
ENSMUSG00000103498	0
ENSMUSG00000103067	0
ENSMUSG00000102768	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000103557	0
ENSMUSG00000097797	0.355681
ENSMUSG00000103903	0
ENSMUSG00000002459	14.8252
ENSMUSG00000091665	0.0641417
ENSMUSG00000033793	48.7499
ENSMUSG00000091305	0
ENSMUSG00000102653	0.0462819
ENSMUSG00000085623	0
ENSMUSG00000104428	0
ENSMUSG00000025907	18.2172
ENSMUSG00000090031	1.00202
ENSMUSG00000103411	0
ENSMUSG00000102272	0
ENSMUSG00000101571	0
ENSMUSG00000065625	0
ENSMUSG00000061024	10.3875
ENSMUSG00000051285	18.3868
ENSMUSG00000098201	0
ENSMUSG00000103509	0.0589247
ENSMUSG00000025909	6.57426
ENSMUSG00000102647	0.0385013
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000099827	0
ENSMUSG00000025912	0.606822
ENSMUSG00000045210	5.1424
ENSMUSG00000097893	0.111983
ENSMUSG00000095780	0
ENSMUSG00000099032	0.147371
ENSMUSG00000025916	0.366583
ENSMUSG00000104025	0.0377736
ENSMUSG00000087199	0
ENSMUSG00000046101	0.798632
ENSMUSG00000098234	9.68608
ENSMUSG00000093178	0
ENSMUSG00000025915	2.50425
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000025911	8.83516
ENSMUSG00000067879	83.0027
ENSMUSG00000079671	1.05006
ENSMUSG00000081441	0.0488036
ENSMUSG00000103448	0
ENSMUSG00000100648	0
ENSMUSG00000100212	0
ENSMUSG00000088585	0
ENSMUSG00000103494	0
ENSMUSG00000042501	2.22343
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000067851	9.90574
ENSMUSG00000088153	0
ENSMUSG00000102556	0
ENSMUSG00000048960	2.46491
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000101610	0.129425
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000097628	0
ENSMUSG00000098163	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000025917	33.07
ENSMUSG00000056763	8.47919
ENSMUSG00000102356	0
ENSMUSG00000104518	0
ENSMUSG00000042414	0
ENSMUSG00000069620	0
ENSMUSG00000099498	0
ENSMUSG00000025938	1.24452
ENSMUSG00000057715	12.9051
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000016918	7.29966
ENSMUSG00000101476	0
ENSMUSG00000101171	0
ENSMUSG00000089358	0
ENSMUSG00000104209	0
ENSMUSG00000025935	9.31202
ENSMUSG00000067813	0
ENSMUSG00000077368	0
ENSMUSG00000102166	0
ENSMUSG00000097711	0.0550037
ENSMUSG00000025937	3.53295
ENSMUSG00000102982	0.0414975
ENSMUSG00000081201	0
ENSMUSG00000103492	0.043812
ENSMUSG00000082193	0.0628342
ENSMUSG00000088159	0
ENSMUSG00000032769	0.0777575
ENSMUSG00000073737	0.605773
ENSMUSG00000054493	0.0906907
ENSMUSG00000025930	0.758686
ENSMUSG00000077377	0
ENSMUSG00000101652	0
ENSMUSG00000100814	0
ENSMUSG00000100652	0
ENSMUSG00000025925	2.28273
ENSMUSG00000025932	3.84248
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000067795	0.1306
ENSMUSG00000104379	0.131246
ENSMUSG00000032719	0.0942406
ENSMUSG00000088943	0
ENSMUSG00000092083	2.84923
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000005886	18.9614
ENSMUSG00000103506	0
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0.0101667
ENSMUSG00000102664	0
ENSMUSG00000104165	0.0211395
ENSMUSG00000025921	1.52719
ENSMUSG00000043716	180.146
ENSMUSG00000097744	0
ENSMUSG00000025939	13.8426
