tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000102348	0
ENSMUSG00000088333	0
ENSMUSG00000102343	0
ENSMUSG00000064842	0
ENSMUSG00000102592	0
ENSMUSG00000103003	0
ENSMUSG00000096126	0
ENSMUSG00000102175	0
ENSMUSG00000103265	0
ENSMUSG00000104328	0
ENSMUSG00000102269	0
ENSMUSG00000102735	0
ENSMUSG00000103922	1.05347
ENSMUSG00000098104	0.109035
ENSMUSG00000088000	0
ENSMUSG00000025900	0.0706703
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	7.32524
ENSMUSG00000104238	0.0177309
ENSMUSG00000051951	0.0167152
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0
ENSMUSG00000103161	0
ENSMUSG00000102331	0
ENSMUSG00000103280	0
ENSMUSG00000033774	0
ENSMUSG00000102907	0
ENSMUSG00000104352	0
ENSMUSG00000103519	0
ENSMUSG00000104046	0
ENSMUSG00000025905	0
ENSMUSG00000103936	0
ENSMUSG00000103090	0
ENSMUSG00000093015	0
ENSMUSG00000033845	65.4021
ENSMUSG00000102275	0.289746
ENSMUSG00000103845	0.0215983
ENSMUSG00000104385	0
ENSMUSG00000025903	20.9318
ENSMUSG00000104217	1.32051e-07
ENSMUSG00000033813	6.11052
ENSMUSG00000062588	0.551077
ENSMUSG00000103282	0
ENSMUSG00000102213	0
ENSMUSG00000033740	0
ENSMUSG00000102534	0
ENSMUSG00000103329	0
ENSMUSG00000102135	0
ENSMUSG00000103629	0
ENSMUSG00000087247	0
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000048538	0.167525
ENSMUSG00000002459	0.117368
ENSMUSG00000091665	0
ENSMUSG00000033793	8.48761
ENSMUSG00000091305	0
ENSMUSG00000102653	0
ENSMUSG00000085623	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000102768	0
ENSMUSG00000103067	0
ENSMUSG00000103709	0
ENSMUSG00000103498	0
ENSMUSG00000097797	0.138745
ENSMUSG00000077244	0
ENSMUSG00000103903	0
ENSMUSG00000101571	0
ENSMUSG00000103557	0
ENSMUSG00000102272	0
ENSMUSG00000104428	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0.0382367
ENSMUSG00000061024	11.1284
ENSMUSG00000051285	5.8019
ENSMUSG00000098201	0
ENSMUSG00000103509	0
ENSMUSG00000099827	0
ENSMUSG00000025912	0.0685123
ENSMUSG00000045210	0.820204
ENSMUSG00000097893	0.0403008
ENSMUSG00000025907	29.6567
ENSMUSG00000090031	0.268575
ENSMUSG00000095780	0
ENSMUSG00000025909	0
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0.209154
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000025915	0.90975
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000025911	13.5599
ENSMUSG00000067879	0.0305333
ENSMUSG00000079671	0.509993
ENSMUSG00000081441	0
ENSMUSG00000099032	0.0190914
ENSMUSG00000025916	0
ENSMUSG00000104025	0
ENSMUSG00000087199	0
ENSMUSG00000046101	0.0257394
ENSMUSG00000098234	20.4782
ENSMUSG00000093178	0
ENSMUSG00000100648	0
ENSMUSG00000103448	0
ENSMUSG00000100212	0
ENSMUSG00000088585	0
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000101610	0
ENSMUSG00000098163	0
ENSMUSG00000103494	0
ENSMUSG00000097628	0.298236
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000042501	0.0102752
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000048960	0.602564
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000104518	0
ENSMUSG00000069620	0
ENSMUSG00000067851	13.3012
ENSMUSG00000088153	0
ENSMUSG00000102556	0
ENSMUSG00000042414	0
ENSMUSG00000099498	0
ENSMUSG00000057715	0.130205
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000101476	0
ENSMUSG00000101171	0
ENSMUSG00000016918	4.87066
ENSMUSG00000025938	1.65101
ENSMUSG00000067813	0
ENSMUSG00000077368	0
ENSMUSG00000025935	6.79283
ENSMUSG00000089358	0
ENSMUSG00000097711	0.572952
ENSMUSG00000102166	0
ENSMUSG00000104209	0
ENSMUSG00000025937	4.84042
ENSMUSG00000102982	0
ENSMUSG00000032769	0
ENSMUSG00000103492	0.0113437
ENSMUSG00000077377	0
ENSMUSG00000101652	0
ENSMUSG00000088159	0
ENSMUSG00000100814	0
ENSMUSG00000081201	0
ENSMUSG00000082193	0.262077
ENSMUSG00000073737	1.20467
ENSMUSG00000092083	0
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000054493	3.72798e-108
ENSMUSG00000025930	1.56196
ENSMUSG00000100652	0
ENSMUSG00000067795	0
ENSMUSG00000025925	1.82567
ENSMUSG00000025932	4.54682
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000104379	0.0221655
ENSMUSG00000032719	0.193596
ENSMUSG00000088943	0
ENSMUSG00000025917	61.1656
ENSMUSG00000056763	1.70502
ENSMUSG00000102356	0
ENSMUSG00000005886	1.28767
ENSMUSG00000103506	0
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0
ENSMUSG00000102664	0
ENSMUSG00000104165	0
ENSMUSG00000025921	0.841005
ENSMUSG00000025939	3.26008
ENSMUSG00000102457	0
ENSMUSG00000100959	0
ENSMUSG00000097744	0
ENSMUSG00000100868	0.0702462
ENSMUSG00000025920	8.55295
ENSMUSG00000089982	0
ENSMUSG00000025779	1.6512
ENSMUSG00000091020	0.195479
ENSMUSG00000100093	0
ENSMUSG00000079658	60.1587
ENSMUSG00000025940	32.452
ENSMUSG00000100110	0
ENSMUSG00000102048	0
ENSMUSG00000099899	0
ENSMUSG00000100398	0
ENSMUSG00000100272	0
ENSMUSG00000101589	0.0349089
ENSMUSG00000025777	0.84549
ENSMUSG00000089534	0
ENSMUSG00000070977	0
ENSMUSG00000067780	0.167249
ENSMUSG00000100053	0
ENSMUSG00000025774	0
ENSMUSG00000100554	0.0769113
ENSMUSG00000101738	0
ENSMUSG00000101306	0
ENSMUSG00000101644	0
ENSMUSG00000073735	0
ENSMUSG00000099433	0
ENSMUSG00000067773	0
ENSMUSG00000101685	0
ENSMUSG00000088800	0
ENSMUSG00000102597	0
ENSMUSG00000101117	0
ENSMUSG00000084668	0
ENSMUSG00000100204	0.0227172
ENSMUSG00000100538	0
ENSMUSG00000043716	340.525
ENSMUSG00000025927	0
ENSMUSG00000025929	0
ENSMUSG00000099714	0
ENSMUSG00000041872	0
ENSMUSG00000089787	0
ENSMUSG00000042596	0
ENSMUSG00000100720	0
ENSMUSG00000099473	0
ENSMUSG00000109887	0
ENSMUSG00000101717	0
ENSMUSG00000099591	0
ENSMUSG00000102001	0
ENSMUSG00000085125	0.0238706
ENSMUSG00000025776	0.464635
ENSMUSG00000099895	0
ENSMUSG00000100929	0
ENSMUSG00000088858	0
ENSMUSG00000065559	0
ENSMUSG00000099906	0.230484
ENSMUSG00000065480	0
ENSMUSG00000102121	0
ENSMUSG00000041809	0.238706
ENSMUSG00000041859	2.01816
ENSMUSG00000097934	0
ENSMUSG00000099971	0
ENSMUSG00000025931	0.17683
ENSMUSG00000077314	0
ENSMUSG00000100819	0
ENSMUSG00000043760	0
ENSMUSG00000089914	0
ENSMUSG00000104095	0
ENSMUSG00000090142	0.124847
ENSMUSG00000070175	0
ENSMUSG00000102633	0
ENSMUSG00000025933	0.938051
ENSMUSG00000041779	1.64518
ENSMUSG00000096375	0
ENSMUSG00000093963	0
ENSMUSG00000094436	0
ENSMUSG00000085507	0
ENSMUSG00000101640	0
ENSMUSG00000042686	33.5822
ENSMUSG00000104133	0
ENSMUSG00000094926	0
ENSMUSG00000067750	0
ENSMUSG00000025936	0
ENSMUSG00000086194	0
ENSMUSG00000041722	0
ENSMUSG00000085679	0
ENSMUSG00000085079	0
ENSMUSG00000099692	0
ENSMUSG00000100418	0
ENSMUSG00000101468	0
ENSMUSG00000025934	2.16397
ENSMUSG00000099343	0
ENSMUSG00000065405	0
ENSMUSG00000089553	0
ENSMUSG00000102766	0.192848
ENSMUSG00000101226	0
ENSMUSG00000100775	2.1932
ENSMUSG00000097970	0.210919
ENSMUSG00000065567	0
ENSMUSG00000099503	0
ENSMUSG00000101227	0
ENSMUSG00000073730	0.0586011
ENSMUSG00000097920	0.0578593
ENSMUSG00000026158	1.26811
ENSMUSG00000041670	0.0222021
ENSMUSG00000097642	0
ENSMUSG00000028033	0.699606
ENSMUSG00000097109	0
ENSMUSG00000104138	0
ENSMUSG00000082935	0.347313
ENSMUSG00000103748	0
ENSMUSG00000102398	0
ENSMUSG00000097670	0
ENSMUSG00000026154	22.7384
ENSMUSG00000102495	0
ENSMUSG00000026147	0.42406
ENSMUSG00000099997	1.45836
ENSMUSG00000026141	0.0178624
ENSMUSG00000077463	0
ENSMUSG00000026153	2.68936
ENSMUSG00000101939	13.3116
ENSMUSG00000026156	0.0332319
ENSMUSG00000026155	14.6974
ENSMUSG00000100131	30.1079
ENSMUSG00000067736	16.0527
ENSMUSG00000101111	51.8536
ENSMUSG00000100862	43.5868
ENSMUSG00000102070	83.4873
ENSMUSG00000101249	84.9078
ENSMUSG00000095256	0
ENSMUSG00000100310	0
ENSMUSG00000100808	0
ENSMUSG00000100450	0
ENSMUSG00000100483	0
ENSMUSG00000099392	0
ENSMUSG00000099458	0
ENSMUSG00000101372	0
ENSMUSG00000048411	0
ENSMUSG00000086240	0.464557
ENSMUSG00000073722	0
ENSMUSG00000104516	0.0449657
ENSMUSG00000101514	0
ENSMUSG00000101033	0
ENSMUSG00000088111	0
ENSMUSG00000081557	0
ENSMUSG00000058590	0
ENSMUSG00000101235	0
ENSMUSG00000099257	0
ENSMUSG00000103241	0
ENSMUSG00000101618	0
ENSMUSG00000101726	0
ENSMUSG00000096829	0
ENSMUSG00000064433	0
ENSMUSG00000099492	1.98729
ENSMUSG00000080625	0
ENSMUSG00000098883	0
ENSMUSG00000080391	0
ENSMUSG00000053185	0
ENSMUSG00000073725	12.0866
ENSMUSG00000100261	0
ENSMUSG00000101180	0
ENSMUSG00000086151	0
ENSMUSG00000087346	0
ENSMUSG00000086726	0
ENSMUSG00000098529	0
ENSMUSG00000100592	0
ENSMUSG00000070960	0
ENSMUSG00000100205	0
ENSMUSG00000094215	0
ENSMUSG00000100371	0
ENSMUSG00000100237	0
ENSMUSG00000101093	0
ENSMUSG00000026063	0
ENSMUSG00000082159	0
ENSMUSG00000088620	0
ENSMUSG00000104433	0
ENSMUSG00000089395	0
ENSMUSG00000077664	0
ENSMUSG00000102926	0
ENSMUSG00000100497	0
ENSMUSG00000100590	0
ENSMUSG00000088750	0
ENSMUSG00000101754	0
ENSMUSG00000065223	0
ENSMUSG00000101612	0
ENSMUSG00000026064	5.14328
ENSMUSG00000104230	0
ENSMUSG00000100318	0
ENSMUSG00000102917	0
ENSMUSG00000086727	0
ENSMUSG00000050217	0
ENSMUSG00000100910	0
ENSMUSG00000099796	0
ENSMUSG00000102198	0
ENSMUSG00000103746	0
ENSMUSG00000065260	0
ENSMUSG00000100481	0.145776
ENSMUSG00000026134	0.444381
ENSMUSG00000101682	0.388874
ENSMUSG00000102714	0
ENSMUSG00000102093	0
ENSMUSG00000004768	1.83676
ENSMUSG00000081402	0.0592481
ENSMUSG00000042182	0.040696
ENSMUSG00000104416	0
ENSMUSG00000042215	8.43354
ENSMUSG00000103072	0
ENSMUSG00000042197	1.35168
ENSMUSG00000048874	4.74789
ENSMUSG00000103783	0
ENSMUSG00000104315	0
ENSMUSG00000026058	0
ENSMUSG00000064688	0
ENSMUSG00000103482	0.028798
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	0
ENSMUSG00000089489	0
ENSMUSG00000033569	0
ENSMUSG00000080849	0
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	0
ENSMUSG00000104027	0
ENSMUSG00000102407	0
ENSMUSG00000103214	0
ENSMUSG00000104100	0
ENSMUSG00000084740	0
ENSMUSG00000103889	0
ENSMUSG00000101301	0
ENSMUSG00000104221	0
ENSMUSG00000102250	0
ENSMUSG00000102317	0
ENSMUSG00000103563	0
ENSMUSG00000102465	0
ENSMUSG00000102659	0
ENSMUSG00000103924	0
ENSMUSG00000104132	0
ENSMUSG00000102747	0
ENSMUSG00000102386	0
ENSMUSG00000103004	0
ENSMUSG00000101462	0.114806
ENSMUSG00000104397	0
ENSMUSG00000101206	0.0954062
ENSMUSG00000102839	0
ENSMUSG00000102336	0.0154487
ENSMUSG00000092852	0
ENSMUSG00000104098	0
ENSMUSG00000101223	0
ENSMUSG00000101116	0
ENSMUSG00000026125	0
ENSMUSG00000100524	0
ENSMUSG00000103521	0
ENSMUSG00000045815	0
ENSMUSG00000045174	0
ENSMUSG00000026126	1.56331
ENSMUSG00000100280	0.132011
ENSMUSG00000102499	0
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000101803	0
ENSMUSG00000042111	7.08123
ENSMUSG00000101711	2.44676e-38
ENSMUSG00000026127	5.5222
ENSMUSG00000103716	0
ENSMUSG00000077231	0
ENSMUSG00000104417	0
ENSMUSG00000103548	3.08933
ENSMUSG00000104201	0
ENSMUSG00000102531	0.362045
ENSMUSG00000103760	0
ENSMUSG00000064601	0
ENSMUSG00000101714	0
ENSMUSG00000103997	0
ENSMUSG00000102434	0
ENSMUSG00000103096	0
ENSMUSG00000102279	0
ENSMUSG00000103708	0
ENSMUSG00000026123	13.0955
ENSMUSG00000102202	0.0451677
ENSMUSG00000045216	10.3696
ENSMUSG00000104523	3.10231
ENSMUSG00000047180	0.66011
ENSMUSG00000102762	0
ENSMUSG00000037509	0.115512
ENSMUSG00000104358	0
ENSMUSG00000104002	0.244881
ENSMUSG00000037503	6.79086
ENSMUSG00000102537	0
ENSMUSG00000102612	0
ENSMUSG00000037470	5.361
ENSMUSG00000098752	0
ENSMUSG00000037447	4.4566
ENSMUSG00000037408	1.85023
ENSMUSG00000106081	0
ENSMUSG00000104316	0.023714
ENSMUSG00000010453	10.3022
ENSMUSG00000098680	0
ENSMUSG00000001138	2.69576
ENSMUSG00000102845	6.49302e-155
ENSMUSG00000037432	0.303938
ENSMUSG00000001143	15.2598
ENSMUSG00000026131	25.8009
ENSMUSG00000096992	0
ENSMUSG00000103001	1.37605e-267
ENSMUSG00000103596	0
ENSMUSG00000099382	0
ENSMUSG00000084506	0
ENSMUSG00000103364	0.834269
ENSMUSG00000105982	0
ENSMUSG00000026121	3.15838
ENSMUSG00000046337	0.967952
ENSMUSG00000087589	0.809173
ENSMUSG00000089906	0
ENSMUSG00000077939	0
ENSMUSG00000095944	0
ENSMUSG00000026117	0.533053
ENSMUSG00000097291	0
ENSMUSG00000080054	0.438555
ENSMUSG00000102231	0
ENSMUSG00000026114	0.027845
ENSMUSG00000050122	1.26679
ENSMUSG00000103603	0
ENSMUSG00000061518	626.867
ENSMUSG00000026116	3.49128
ENSMUSG00000103016	0
ENSMUSG00000102930	0
ENSMUSG00000103159	0.0139279
ENSMUSG00000026113	2.76689
ENSMUSG00000086064	0
ENSMUSG00000102879	0
ENSMUSG00000037351	56.8485
ENSMUSG00000102416	0.108186
ENSMUSG00000104237	0
ENSMUSG00000026111	9.80461
ENSMUSG00000026112	30.3393
ENSMUSG00000060771	0.531563
ENSMUSG00000097268	0.016142
ENSMUSG00000026110	0.819029
ENSMUSG00000103948	0.0364658
ENSMUSG00000087233	0
ENSMUSG00000026090	0.288599
ENSMUSG00000089767	0
ENSMUSG00000104365	0
ENSMUSG00000102650	0
ENSMUSG00000037216	4.19478
ENSMUSG00000026088	3.13715
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000089141	0
ENSMUSG00000058407	15.8045
ENSMUSG00000026087	131.197
ENSMUSG00000102716	0
ENSMUSG00000067604	0
ENSMUSG00000103531	0
ENSMUSG00000048814	0.125269
ENSMUSG00000102447	0
ENSMUSG00000102541	0
ENSMUSG00000026080	0.201572
ENSMUSG00000103647	0
ENSMUSG00000037138	0.248289
ENSMUSG00000085391	0
ENSMUSG00000085280	0
ENSMUSG00000087131	0
ENSMUSG00000102984	0
ENSMUSG00000104188	0
ENSMUSG00000098833	0
ENSMUSG00000103182	0
ENSMUSG00000026077	0.243206
ENSMUSG00000092553	0
ENSMUSG00000092563	0
ENSMUSG00000026078	26.1489
ENSMUSG00000103046	0.192872
ENSMUSG00000026083	12.2163
ENSMUSG00000026082	3.52699
ENSMUSG00000103804	0
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000057173	0
ENSMUSG00000101634	0
ENSMUSG00000102471	0
ENSMUSG00000050967	0.0317959
ENSMUSG00000097083	0
ENSMUSG00000091937	1.33256
ENSMUSG00000003135	6.06155
ENSMUSG00000085894	0.531467
ENSMUSG00000048234	2.55112
ENSMUSG00000077704	0
ENSMUSG00000064936	0
ENSMUSG00000102985	0.0407559
ENSMUSG00000026073	0.963882
ENSMUSG00000097899	0
ENSMUSG00000102975	0
