tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000102343	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102348	0.048043
ENSMUSG00000103922	0.859239
ENSMUSG00000102269	0
ENSMUSG00000103265	0
ENSMUSG00000096126	0
ENSMUSG00000104328	0
ENSMUSG00000088000	0
ENSMUSG00000102735	0
ENSMUSG00000103003	0
ENSMUSG00000098104	0
ENSMUSG00000102175	0.13564
ENSMUSG00000025900	0
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	1.68682
ENSMUSG00000104238	0.0264917
ENSMUSG00000103280	0.821039
ENSMUSG00000033845	26.4008
ENSMUSG00000102275	0.501765
ENSMUSG00000051951	3.6204
ENSMUSG00000102851	0.224766
ENSMUSG00000103377	0.0531632
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0.0928157
ENSMUSG00000103161	0.0247788
ENSMUSG00000102331	0.0911993
ENSMUSG00000025903	7.11854
ENSMUSG00000104217	0.59822
ENSMUSG00000033813	13.2839
ENSMUSG00000062588	0.645854
ENSMUSG00000102907	0
ENSMUSG00000104046	0
ENSMUSG00000104352	0
ENSMUSG00000103090	0
ENSMUSG00000103936	0
ENSMUSG00000033774	0.419994
ENSMUSG00000093015	0
ENSMUSG00000103519	0
ENSMUSG00000025905	4.85499
ENSMUSG00000103845	0.32318
ENSMUSG00000104385	0
ENSMUSG00000102213	0
ENSMUSG00000087247	0
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000103282	0
ENSMUSG00000102135	0.153385
ENSMUSG00000103329	0.0513064
ENSMUSG00000102534	0
ENSMUSG00000103629	0
ENSMUSG00000033740	1.08603
ENSMUSG00000103709	0
ENSMUSG00000077244	0
ENSMUSG00000102768	0
ENSMUSG00000048538	0.0622517
ENSMUSG00000103498	0
ENSMUSG00000102320	0
ENSMUSG00000097797	0.755465
ENSMUSG00000103903	0
ENSMUSG00000103557	0
ENSMUSG00000103067	0
ENSMUSG00000104226	0
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000101571	0.0888398
ENSMUSG00000061024	8.50636
ENSMUSG00000002459	16.925
ENSMUSG00000091665	0.0495974
ENSMUSG00000033793	45.3745
ENSMUSG00000091305	0
ENSMUSG00000102653	0.035817
ENSMUSG00000085623	0
ENSMUSG00000025907	15.8618
ENSMUSG00000090031	1.58153
ENSMUSG00000051285	17.9421
ENSMUSG00000098201	0
ENSMUSG00000103509	0.292154
ENSMUSG00000025909	5.24299
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0.153385
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000099827	0
ENSMUSG00000025912	0.485086
ENSMUSG00000045210	4.95368
ENSMUSG00000097893	0.0695638
ENSMUSG00000095780	0
ENSMUSG00000046101	1.86518
ENSMUSG00000098234	8.78331
ENSMUSG00000093178	0
ENSMUSG00000099032	0.0570332
ENSMUSG00000025916	0.752217
ENSMUSG00000104025	0
ENSMUSG00000087199	0
ENSMUSG00000025915	5.12794
ENSMUSG00000046334	0.369326
ENSMUSG00000088916	0
ENSMUSG00000025911	7.15848
ENSMUSG00000067879	77.0416
ENSMUSG00000079671	0.688043
ENSMUSG00000081441	0
ENSMUSG00000088585	0
ENSMUSG00000103448	0
ENSMUSG00000100212	0
ENSMUSG00000100648	0
ENSMUSG00000042501	0.128378
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000103494	0
ENSMUSG00000098555	0
ENSMUSG00000067851	14.1405
ENSMUSG00000088153	0
ENSMUSG00000102556	0.0453254
ENSMUSG00000093864	0
ENSMUSG00000098163	0
ENSMUSG00000101610	0.199553
ENSMUSG00000097628	0.110054
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000048960	3.67716
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000069620	0
ENSMUSG00000042414	0
ENSMUSG00000099498	0
ENSMUSG00000104518	0
ENSMUSG00000025917	26.3607
ENSMUSG00000056763	11.6591
ENSMUSG00000102356	0
ENSMUSG00000025938	0.746657
ENSMUSG00000057715	11.2807
ENSMUSG00000103825	0.0305953
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000101171	0
ENSMUSG00000101476	0
ENSMUSG00000016918	5.78385
ENSMUSG00000077368	0
ENSMUSG00000102166	0
ENSMUSG00000089358	0
ENSMUSG00000104209	0
ENSMUSG00000025935	6.87766
ENSMUSG00000067813	0.0400709
ENSMUSG00000097711	0.169766
ENSMUSG00000025937	2.2322
ENSMUSG00000102982	0
ENSMUSG00000088159	0
ENSMUSG00000103492	0.186691
ENSMUSG00000081201	0
ENSMUSG00000032769	0.0516365
ENSMUSG00000082193	0.0968971
ENSMUSG00000073737	0.0849851
ENSMUSG00000101652	0
ENSMUSG00000100814	0
ENSMUSG00000054493	0.631993
ENSMUSG00000025930	1.77065
ENSMUSG00000077377	0
ENSMUSG00000025932	2.45642
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000100652	0
ENSMUSG00000025925	2.79868
ENSMUSG00000067795	0.337477
ENSMUSG00000092083	1.34389
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000104379	0.245201
ENSMUSG00000032719	0.0971908
ENSMUSG00000088943	0
ENSMUSG00000005886	17.3884
ENSMUSG00000103506	0
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0.133368
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0.047264
ENSMUSG00000102664	0.0338727
ENSMUSG00000104165	0.0327252
ENSMUSG00000025921	1.87557
ENSMUSG00000043716	155.691
ENSMUSG00000025939	15.1626
