tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000102592	0
ENSMUSG00000102348	0.0306122
ENSMUSG00000088333	0
ENSMUSG00000102343	0
ENSMUSG00000104328	0
ENSMUSG00000103265	0
ENSMUSG00000102269	0.0954114
ENSMUSG00000096126	0
ENSMUSG00000103003	0
ENSMUSG00000102735	0
ENSMUSG00000102175	0
ENSMUSG00000088000	0
ENSMUSG00000098104	0.0689309
ENSMUSG00000103922	0.995781
ENSMUSG00000025900	0.0358373
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	2.56557
ENSMUSG00000104238	8.89741e-68
ENSMUSG00000051951	4.97321
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0.0591706
ENSMUSG00000103161	0
ENSMUSG00000102331	0.0435707
ENSMUSG00000033845	21.7055
ENSMUSG00000102275	0.045686
ENSMUSG00000103280	0.666031
ENSMUSG00000025903	9.31154
ENSMUSG00000104217	6.40632e-08
ENSMUSG00000033813	14.1137
ENSMUSG00000062588	0.721097
ENSMUSG00000104352	0
ENSMUSG00000102907	0
ENSMUSG00000104046	0
ENSMUSG00000103936	0
ENSMUSG00000103090	0
ENSMUSG00000103519	0
ENSMUSG00000093015	0
ENSMUSG00000033774	0.165613
ENSMUSG00000025905	0.904464
ENSMUSG00000103845	0.494044
ENSMUSG00000087247	0.0558585
ENSMUSG00000103355	0
ENSMUSG00000102706	0
ENSMUSG00000102213	0
ENSMUSG00000103329	0.0653668
ENSMUSG00000104385	0
ENSMUSG00000103282	0
ENSMUSG00000102534	0
ENSMUSG00000102135	0
ENSMUSG00000103629	0
ENSMUSG00000033740	2.10618
ENSMUSG00000077244	0
ENSMUSG00000048538	0.0396722
ENSMUSG00000103498	0
ENSMUSG00000103709	0
ENSMUSG00000103903	0
ENSMUSG00000102768	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000103557	0
ENSMUSG00000097797	0.831652
ENSMUSG00000103067	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000102272	0
ENSMUSG00000104428	0
ENSMUSG00000002459	15.3151
ENSMUSG00000091665	0
ENSMUSG00000033793	55.2254
ENSMUSG00000091305	0.41887
ENSMUSG00000102653	0.0228189
ENSMUSG00000085623	0.0126213
ENSMUSG00000101571	0
ENSMUSG00000025907	20.9757
ENSMUSG00000090031	1.85879
ENSMUSG00000061024	8.02177
ENSMUSG00000051285	17.7909
ENSMUSG00000098201	0
ENSMUSG00000103509	0.162832
ENSMUSG00000025909	5.50854
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000099827	0
ENSMUSG00000025912	0.734063
ENSMUSG00000045210	5.15046
ENSMUSG00000097893	0.229361
ENSMUSG00000095780	0
ENSMUSG00000099032	0.163497
ENSMUSG00000025916	0.436741
ENSMUSG00000104025	0
ENSMUSG00000087199	0
ENSMUSG00000046101	1.4816
ENSMUSG00000098234	7.58574
ENSMUSG00000093178	0
ENSMUSG00000025915	2.47015
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000025911	5.98865
ENSMUSG00000067879	132.296
ENSMUSG00000079671	1.73253
ENSMUSG00000081441	0
ENSMUSG00000100648	0
ENSMUSG00000103448	0
ENSMUSG00000100212	0
ENSMUSG00000088585	0
ENSMUSG00000103494	0
ENSMUSG00000042501	0.432545
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000048960	2.67309
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000067851	10.1418
ENSMUSG00000088153	0
ENSMUSG00000102556	0
ENSMUSG00000101610	0
ENSMUSG00000093864	0
ENSMUSG00000098555	0
ENSMUSG00000098163	0
ENSMUSG00000097628	0
ENSMUSG00000025917	27.5557
ENSMUSG00000056763	8.04887
ENSMUSG00000102356	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000099498	0
ENSMUSG00000069620	0
ENSMUSG00000104518	0
ENSMUSG00000042414	0
ENSMUSG00000025938	0.384993
ENSMUSG00000016918	4.93846
ENSMUSG00000057715	11.852
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000101476	0
ENSMUSG00000101171	0
ENSMUSG00000025935	7.32516
ENSMUSG00000067813	0
ENSMUSG00000077368	0
ENSMUSG00000097711	0.108217
ENSMUSG00000089358	0
ENSMUSG00000104209	0
ENSMUSG00000102166	0
ENSMUSG00000025937	2.93704
ENSMUSG00000102982	0.204317
ENSMUSG00000081201	0
ENSMUSG00000073737	0.379216
ENSMUSG00000103492	0.129725
ENSMUSG00000088159	0
ENSMUSG00000032769	0
ENSMUSG00000082193	0.123551
ENSMUSG00000054493	0.516564
ENSMUSG00000025930	0.411699
ENSMUSG00000101652	0
ENSMUSG00000077377	0
ENSMUSG00000100814	0
ENSMUSG00000025932	1.87465
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000100652	0
ENSMUSG00000025925	3.28682
ENSMUSG00000067795	0
ENSMUSG00000092083	2.19302
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000104379	0.0600948
ENSMUSG00000032719	0.208488
ENSMUSG00000088943	0
ENSMUSG00000005886	17.6737
ENSMUSG00000103506	0
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0.010035
ENSMUSG00000102664	0.0215797
ENSMUSG00000104165	0.0416967
ENSMUSG00000025921	1.41814
ENSMUSG00000043716	157.327
ENSMUSG00000025939	15.0359
ENSMUSG00000102457	0.0798204
ENSMUSG00000097744	0
