tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000064842	0
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000088333	0
ENSMUSG00000102343	0.0595821
ENSMUSG00000025900	1.85215
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000051951	0.0978982
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0
ENSMUSG00000103161	0
ENSMUSG00000102331	0
ENSMUSG00000102735	0
ENSMUSG00000096126	0
ENSMUSG00000102175	0
ENSMUSG00000103922	0.483073
ENSMUSG00000103003	0
ENSMUSG00000088000	0
ENSMUSG00000104328	0
ENSMUSG00000103265	0
ENSMUSG00000098104	0.267193
ENSMUSG00000102269	0.615493
ENSMUSG00000025902	31.1627
ENSMUSG00000104238	0.150393
ENSMUSG00000033845	17.6235
ENSMUSG00000102275	0.265872
ENSMUSG00000103280	0.0461498
ENSMUSG00000104352	0
ENSMUSG00000103090	0
ENSMUSG00000093015	0
ENSMUSG00000104046	0
ENSMUSG00000103936	0
ENSMUSG00000033774	0
ENSMUSG00000102907	0
ENSMUSG00000025905	0
ENSMUSG00000103519	0
ENSMUSG00000025903	20.6725
ENSMUSG00000104217	2.52414e-11
ENSMUSG00000033813	17.897
ENSMUSG00000062588	0.301115
ENSMUSG00000103845	0.0298653
ENSMUSG00000103329	0
ENSMUSG00000102534	0
ENSMUSG00000103282	0
ENSMUSG00000104385	0
ENSMUSG00000102135	0.190604
ENSMUSG00000033740	0
ENSMUSG00000103629	0
ENSMUSG00000102213	0
ENSMUSG00000087247	0.379555
ENSMUSG00000103355	0.185314
ENSMUSG00000102706	0
ENSMUSG00000103903	0
ENSMUSG00000103709	0
ENSMUSG00000102768	0
ENSMUSG00000103557	0
ENSMUSG00000048538	0.0384607
ENSMUSG00000097797	0.0848966
ENSMUSG00000103067	0
ENSMUSG00000103498	0
ENSMUSG00000102320	0
ENSMUSG00000077244	0
ENSMUSG00000104226	0
ENSMUSG00000101571	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0.175647
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000061024	8.25253
ENSMUSG00000002459	0.13024
ENSMUSG00000091665	0
ENSMUSG00000033793	25.8189
ENSMUSG00000091305	0
ENSMUSG00000102653	0
ENSMUSG00000085623	0
ENSMUSG00000099827	0
ENSMUSG00000025912	0.374617
ENSMUSG00000051285	15.1344
ENSMUSG00000098201	0
ENSMUSG00000103509	0.0787546
ENSMUSG00000025907	22.278
ENSMUSG00000090031	1.31457
ENSMUSG00000025911	4.65977
ENSMUSG00000067879	0.0209241
ENSMUSG00000079671	2.35701
ENSMUSG00000081441	0.139787
ENSMUSG00000045210	3.81892
ENSMUSG00000097893	0.249664
ENSMUSG00000025909	0.118787
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000095780	0
ENSMUSG00000046101	0.0706317
ENSMUSG00000098234	12.2896
ENSMUSG00000093178	0
ENSMUSG00000099032	0.38655
ENSMUSG00000025916	1.31314
ENSMUSG00000104025	0.0866023
ENSMUSG00000087199	0
ENSMUSG00000025915	5.37285
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000088585	0
ENSMUSG00000103448	0
ENSMUSG00000100648	0
ENSMUSG00000100212	0
ENSMUSG00000042501	0
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000067851	20.4637
ENSMUSG00000088153	0
ENSMUSG00000102556	0.0279739
ENSMUSG00000025917	29.2902
ENSMUSG00000056763	11.8139
ENSMUSG00000102356	0
ENSMUSG00000101610	0.0617877
ENSMUSG00000093864	0
ENSMUSG00000097628	0
ENSMUSG00000103494	0
ENSMUSG00000098163	0
ENSMUSG00000098555	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000057715	0.48788
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000104518	0
ENSMUSG00000099498	0
ENSMUSG00000069620	0
ENSMUSG00000042414	0.0181326
ENSMUSG00000025938	0.276872
ENSMUSG00000101171	0
ENSMUSG00000101476	0
ENSMUSG00000048960	18.0385
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000016918	13.3305
ENSMUSG00000067813	0.0247229
ENSMUSG00000089358	0
ENSMUSG00000104209	0.0126364
ENSMUSG00000097711	0.0525162
ENSMUSG00000102166	0
ENSMUSG00000077368	0
ENSMUSG00000081201	0
ENSMUSG00000103492	0.0627385
ENSMUSG00000082193	0.719927
ENSMUSG00000073737	0.0525798
ENSMUSG00000088159	0
ENSMUSG00000032769	0.0106046
ENSMUSG00000025937	7.5086
ENSMUSG00000102982	0.198097
ENSMUSG00000100814	0
ENSMUSG00000101652	0
ENSMUSG00000077377	0
ENSMUSG00000054493	0.26944
ENSMUSG00000025930	2.17179
ENSMUSG00000025935	32.6603
ENSMUSG00000025932	1.03734
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000100652	0
ENSMUSG00000067795	0.363994
ENSMUSG00000025925	7.18686
ENSMUSG00000092083	0.0345761
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000104379	0.121318
ENSMUSG00000032719	0.380845
ENSMUSG00000088943	0
ENSMUSG00000005886	9.80854
ENSMUSG00000103506	0.0416813
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0.0291172
ENSMUSG00000102664	0
ENSMUSG00000104165	0
ENSMUSG00000025921	6.6642
ENSMUSG00000025939	10.8317
ENSMUSG00000102457	0.0463427
ENSMUSG00000100868	0
