tracking_id	FPKM
ENSMUSG00000064842	0
ENSMUSG00000102693	0
ENSMUSG00000102348	0
ENSMUSG00000088333	0
ENSMUSG00000102343	0
ENSMUSG00000102592	0
ENSMUSG00000103003	0
ENSMUSG00000104328	0
ENSMUSG00000102269	0.0887354
ENSMUSG00000096126	0
ENSMUSG00000098104	0.308214
ENSMUSG00000088000	0
ENSMUSG00000103265	0
ENSMUSG00000102735	0
ENSMUSG00000102175	0.0967075
ENSMUSG00000103922	0.501574
ENSMUSG00000025900	0.0149439
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	5.66513
ENSMUSG00000104238	0.0264649
ENSMUSG00000051951	0.202274
ENSMUSG00000102851	0
ENSMUSG00000103377	0.0188998
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0.0265358
ENSMUSG00000089699	0.60351
ENSMUSG00000103147	0.0662857
ENSMUSG00000103161	0
ENSMUSG00000102331	0.0162069
ENSMUSG00000033845	41.032
ENSMUSG00000102275	0.204478
ENSMUSG00000103280	0.319443
ENSMUSG00000103936	0
ENSMUSG00000093015	0
ENSMUSG00000103090	0
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000103519	0
ENSMUSG00000102907	0
ENSMUSG00000033774	0.0284276
ENSMUSG00000025905	0.0223261
ENSMUSG00000025903	16.38
ENSMUSG00000104217	1.00445e-28
ENSMUSG00000033813	18.2807
ENSMUSG00000062588	0.579221
ENSMUSG00000103329	0
ENSMUSG00000102534	0
ENSMUSG00000103845	0.0229626
ENSMUSG00000104385	0
ENSMUSG00000103282	0
ENSMUSG00000102135	0.549943
ENSMUSG00000102213	0
ENSMUSG00000103629	0
ENSMUSG00000087247	0
ENSMUSG00000103355	0.213867
ENSMUSG00000102706	0
ENSMUSG00000033740	0.183706
ENSMUSG00000077244	0
ENSMUSG00000048538	0.221836
ENSMUSG00000103709	0
ENSMUSG00000103498	0
ENSMUSG00000104226	0
ENSMUSG00000102320	0
ENSMUSG00000103557	0
ENSMUSG00000103903	0
ENSMUSG00000101571	0
ENSMUSG00000097797	0.754298
ENSMUSG00000102768	0
ENSMUSG00000103067	0
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000065625	0
ENSMUSG00000103411	0
ENSMUSG00000002459	1.28885
ENSMUSG00000091665	0
ENSMUSG00000033793	25.5603
ENSMUSG00000091305	0
ENSMUSG00000102653	0
ENSMUSG00000085623	0.0140818
ENSMUSG00000099827	0
ENSMUSG00000061024	9.06544
ENSMUSG00000025912	0.499534
ENSMUSG00000025907	22.8491
ENSMUSG00000090031	0.713061
ENSMUSG00000045210	1.9699
ENSMUSG00000097893	2.09303e-09
ENSMUSG00000025911	0.270415
ENSMUSG00000067879	0.0185858
ENSMUSG00000079671	1.24885
ENSMUSG00000081441	0.161265
ENSMUSG00000051285	7.46232
ENSMUSG00000098201	0
ENSMUSG00000103509	0.064878
ENSMUSG00000025909	0
ENSMUSG00000102647	0
ENSMUSG00000086235	0.218395
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000095780	0
ENSMUSG00000099032	0.162224
ENSMUSG00000025916	0.0438233
ENSMUSG00000104025	0.0415797
ENSMUSG00000087199	0
ENSMUSG00000046101	0.0840435
ENSMUSG00000098234	47.7364
ENSMUSG00000093178	0
ENSMUSG00000100212	0
ENSMUSG00000088585	0
ENSMUSG00000103448	0
ENSMUSG00000100648	0
ENSMUSG00000103494	0
ENSMUSG00000025915	8.37859
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000098555	0
ENSMUSG00000101610	0.14258
ENSMUSG00000093864	0
ENSMUSG00000097628	0.0786878
ENSMUSG00000098163	0
ENSMUSG00000048960	0.66105
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000042501	0.556508
ENSMUSG00000103810	0.0194432
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000067851	11.8239
ENSMUSG00000088153	0
ENSMUSG00000102556	0.0322672
ENSMUSG00000057715	0.132244
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000104518	0
ENSMUSG00000099498	0
ENSMUSG00000069620	0
ENSMUSG00000042414	0.0209138
ENSMUSG00000025938	1.24028
ENSMUSG00000101476	0
ENSMUSG00000101171	0
ENSMUSG00000025917	54.4469
ENSMUSG00000056763	7.22664
ENSMUSG00000102356	0
ENSMUSG00000077368	0
ENSMUSG00000089358	0
